playerID,year,contractSalary,contractCreateDate,contractExpireDate,year_signed,contract_years
00-0040036,2025,0.993333,2025-03-01,2028-03-01,2025,3
00-0034858,2019,2.674448,2018-03-01,2022-03-01,2018,4
00-0027762,2014,7.003,2013-03-01,2017-03-01,2013,4
00-0035166,2021,0.59,2019-03-01,2022-03-01,2019,3
00-0037085,2024,0.958654,2022-03-01,2026-03-01,2022,4
00-0026226,2014,1.8,2012-03-01,2015-03-01,2012,3
00-0040649,2026,1.130054,2025-03-01,2029-03-01,2025,4
00-0031128,2017,2.5,2017-03-01,2019-03-01,2017,2
00-0033288,2026,19.1,2025-03-01,2029-03-01,2025,4
00-0037618,2023,0.962913,2022-03-01,2026-03-01,2022,4
00-0024030,2013,0.44,2011-03-01,2014-03-01,2011,3
00-0027136,2012,0.459955,2009-03-01,2013-03-01,2009,4
00-0032859,2017,0.542667,2016-03-01,2019-03-01,2016,3
00-0037356,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0039743,2024,1.200769,2024-03-01,2028-03-01,2024,4
00-0037253,2022,1.294238,2022-03-01,2026-03-01,2022,4
00-0023563,2013,0.905,2013-03-01,2014-03-01,2013,1
00-0033452,2022,1.035,2022-03-01,2023-03-01,2022,1
00-0033424,2018,0.555,2017-03-01,2020-03-01,2017,3
00-0034418,2022,7.35,2022-03-01,2025-03-01,2022,3
00-0032425,2018,0.6625,2018-03-01,2020-03-01,2018,2
00-0033286,2018,0.757346,2017-03-01,2021-03-01,2017,4
00-0039634,2026,0.948333,2024-03-01,2027-03-01,2024,3
00-0035526,2023,17.0,2022-03-01,2026-03-01,2022,4
00-0032751,2017,0.51,2017-03-01,2019-03-01,2017,2
00-0030998,2016,0.48,2015-03-01,2017-03-01,2015,2
00-0030027,2013,0.648023,2013-03-01,2017-03-01,2013,4
00-0036292,2024,19.802,2024-03-01,2025-03-01,2024,1
00-0033053,2017,1.021742,2016-03-01,2020-03-01,2016,4
00-0036889,2022,0.207,2022-03-01,2023-03-01,2022,1
00-0030429,2016,0.48,2015-03-01,2017-03-01,2015,2
00-0022059,2016,5.666667,2014-03-01,2017-03-01,2014,3
00-0031267,2016,0.583947,2014-03-01,2018-03-01,2014,4
00-0040016,2028,1.106596,2025-03-01,2029-03-01,2025,4
00-0031898,2023,6.0,2023-03-01,2026-03-01,2023,3
00-0030899,2016,0.514,2014-03-01,2017-03-01,2014,3
00-0040195,2026,1.130054,2025-03-01,2029-03-01,2025,4
00-0039840,2025,1.092285,2024-03-01,2028-03-01,2024,4
00-0022824,2021,1.5,2021-03-01,2022-03-01,2021,1
00-0028063,2011,0.61125,2011-03-01,2014-03-01,2011,3
00-0034373,2022,6.0,2022-03-01,2024-03-01,2022,2
00-0027945,2013,3.596,2011-03-01,2015-03-01,2011,4
00-0028174,2013,0.521475,2011-03-01,2015-03-01,2011,4
00-0036590,2022,0.7875,2022-03-01,2024-03-01,2022,2
00-0036220,2024,24.0,2024-03-01,2028-03-01,2024,4
00-0029856,1,0.45,,0002-03-01,0,2
00-0027762,2017,12.0,2017-03-01,2021-03-01,2017,4
00-0026502,2011,0.44825,2009-03-01,2013-03-01,2009,4
00-0028135,2011,0.532059,2011-03-01,2015-03-01,2011,4
00-0030147,2019,1.5,2019-03-01,2020-03-01,2019,1
00-0031360,2022,6.0,2021-03-01,2023-03-01,2021,2
00-0031238,2022,9.5,2018-03-01,2023-03-01,2018,5
00-0032540,2020,0.685,2020-03-01,2021-03-01,2020,1
00-0032416,2021,6.75,2020-03-01,2022-03-01,2020,2
00-0023514,2011,0.735,2011-03-01,2012-03-01,2011,1
00-0034797,2018,0.9523,2018-03-01,2022-03-01,2018,4
00-0034164,2021,0.649807,2018-03-01,2022-03-01,2018,4
00-0032890,2018,0.990209,2016-03-01,2020-03-01,2016,4
00-0036045,2024,1.055,2024-03-01,2025-03-01,2024,1
00-0035098,2020,0.588333,2019-03-01,2022-03-01,2019,3
00-0035177,2025,0.9725,2024-03-01,2026-03-01,2024,2
00-0029053,2018,1.1,2017-03-01,2019-03-01,2017,2
00-0032436,2016,0.613135,2016-03-01,2020-03-01,2016,4
00-0029411,2013,0.89715,2012-03-01,2016-03-01,2012,4
00-0039312,2025,0.945,2024-03-01,2027-03-01,2024,3
00-0039847,2024,1.212859,2024-03-01,2028-03-01,2024,4
00-0036625,2021,1.27519,2021-03-01,2025-03-01,2021,4
00-0034869,2025,33.5,2025-03-01,2028-03-01,2025,3
00-0034969,2020,1.486127,2019-03-01,2023-03-01,2019,4
00-0036080,2025,1.0175,2025-03-01,2027-03-01,2025,2
00-0031740,2015,0.525333,2015-03-01,2018-03-01,2015,3
00-0034710,2018,0.57,2018-03-01,2021-03-01,2018,3
00-0032986,2023,1.08,2023-03-01,2024-03-01,2023,1
00-0038564,2024,1.326021,2023-03-01,2027-03-01,2023,4
00-0030461,2013,0.654114,2013-03-01,2017-03-01,2013,4
00-0031372,2015,3.095706,2014-03-01,2019-03-01,2014,5
00-0026943,2011,0.57,2011-03-01,2013-03-01,2011,2
00-0023523,2007,0.4995,2005-03-01,2009-03-01,2005,4
00-0031608,2022,13.0,2022-03-01,2025-03-01,2022,3
00-0037753,2024,1.488183,2022-03-01,2026-03-01,2022,4
00-0035161,2019,0.585,2019-03-01,2022-03-01,2019,3
00-0040079,2028,1.076912,2025-03-01,2029-03-01,2025,4
00-0035492,2020,0.61,2020-03-01,2021-03-01,2020,1
00-0029295,2014,0.556279,2012-03-01,2016-03-01,2012,4
00-0037317,2023,0.87,2023-03-01,2024-03-01,2023,1
00-0030520,2017,15.0,2017-03-01,2020-03-01,2017,3
00-0036976,2023,1.20203,2021-03-01,2025-03-01,2021,4
00-0032160,2022,11.1,2019-03-01,2023-03-01,2019,4
00-0036932,2028,46.5,2025-03-01,2029-03-01,2025,4
00-0039010,2025,0.234,2025-03-01,2026-03-01,2025,1
00-0028627,2014,0.465,2014-03-01,2016-03-01,2014,2
00-0036546,2023,0.813333,2021-03-01,2024-03-01,2021,3
00-0032423,2021,0.99,2021-03-01,2022-03-01,2021,1
00-0024405,2010,0.5925,2009-03-01,2011-03-01,2009,2
00-0034653,2024,0.9725,2024-03-01,2026-03-01,2024,2
00-0034723,2022,0.825,2022-03-01,2023-03-01,2022,1
00-0033757,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0025434,2008,0.865,2007-03-01,2011-03-01,2007,4
00-0031384,2014,0.690254,2014-03-01,2018-03-01,2014,4
00-0033965,2020,0.636637,2017-03-01,2021-03-01,2017,4
00-0035233,2021,3.092903,2019-03-01,2023-03-01,2019,4
00-0039135,2025,1.005617,2023-03-01,2027-03-01,2023,4
00-0036403,2023,0.846758,2020-03-01,2024-03-01,2020,4
00-0034352,2019,1.372249,2018-03-01,2022-03-01,2018,4
00-0032244,2018,0.812744,2015-03-01,2019-03-01,2015,4
00-0039233,2026,1.609329,2024-03-01,2028-03-01,2024,4
00-0026156,2018,1.015,2018-03-01,2019-03-01,2018,1
00-0030563,2013,1.9741,2013-03-01,2017-03-01,2013,4
00-0026898,2016,4.5,2015-03-01,2017-03-01,2015,2
00-0031904,2017,0.615,2017-03-01,2018-03-01,2017,1
00-0025408,2017,4.25,2016-03-01,2018-03-01,2016,2
00-0027603,2015,0.825,2015-03-01,2016-03-01,2015,1
00-0027378,2010,0.365,2010-03-01,2012-03-01,2010,2
00-0033910,2023,3.25,2023-03-01,2024-03-01,2023,1
00-0033189,2018,0.1292,2018-03-01,2019-03-01,2018,1
00-0040694,2025,1.690518,2025-03-01,2029-03-01,2025,4
00-0030035,2025,8.75,2025-03-01,2026-03-01,2025,1
00-0038995,2025,3.065888,2023-03-01,2027-03-01,2023,4
00-0038694,2025,0.901667,2023-03-01,2026-03-01,2023,3
00-0028050,2014,0.6,2013-03-01,2015-03-01,2013,2
00-0025504,2011,0.685,2011-03-01,2012-03-01,2011,1
00-0028010,2011,0.674081,2011-03-01,2015-03-01,2011,4
00-0031462,2019,0.645,2019-03-01,2020-03-01,2019,1
00-0035437,2023,1.5,2023-03-01,2024-03-01,2023,1
00-0029214,2012,0.57125,2012-03-01,2016-03-01,2012,4
00-0033286,2020,0.757346,2017-03-01,2021-03-01,2017,4
00-0030472,2020,9.35,2016-03-01,2021-03-01,2016,5
00-0032790,2019,0.620236,2016-03-01,2020-03-01,2016,4
00-0031595,2021,0.99,2021-03-01,2022-03-01,2021,1
00-0036428,2025,2.7875,2025-03-01,2026-03-01,2025,1
00-0032663,2017,0.1224,2017-03-01,2018-03-01,2017,1
00-0028046,2012,0.62375,2011-03-01,2015-03-01,2011,4
00-0039589,2025,0.946667,2024-03-01,2027-03-01,2024,3
00-0029299,2013,0.55145,2012-03-01,2016-03-01,2012,4
00-0026335,2012,0.6375,2011-03-01,2013-03-01,2011,2
00-0026170,2008,1.7,2008-03-01,2013-03-01,2008,5
00-0040246,2028,1.075418,2025-03-01,2029-03-01,2025,4
00-0031938,2022,1.1875,2022-03-01,2023-03-01,2022,1
00-0037163,2024,0.858333,2022-03-01,2025-03-01,2022,3
00-0034361,2025,10.5,2025-03-01,2028-03-01,2025,3
00-0035639,2022,1.193984,2019-03-01,2023-03-01,2019,4
00-0035551,2021,0.585,2019-03-01,2022-03-01,2019,3
00-0034351,2020,1.406071,2018-03-01,2022-03-01,2018,4
00-0033050,2018,1.53201,2016-03-01,2020-03-01,2016,4
00-0034302,2020,0.573333,2018-03-01,2021-03-01,2018,3
00-0036924,2024,1.07184,2021-03-01,2025-03-01,2021,4
00-0033277,2018,0.6,2018-03-01,2020-03-01,2018,2
00-0036424,2023,0.987033,2020-03-01,2024-03-01,2020,4
00-0034760,2026,4.26,2025-03-01,2027-03-01,2025,2
00-0026327,2016,0.885,2016-03-01,2017-03-01,2016,1
00-0038961,2023,0.898333,2023-03-01,2026-03-01,2023,3
00-0022161,2008,8.475,2008-03-01,2009-03-01,2008,1
00-0037216,2025,0.96,2025-03-01,2026-03-01,2025,1
00-0034801,2020,0.57,2018-03-01,2021-03-01,2018,3
00-0019596,2013,18.0,2010-03-01,2014-03-01,2010,4
00-0033995,2024,1.2925,2024-03-01,2025-03-01,2024,1
00-0031684,2016,0.45,2016-03-01,2018-03-01,2016,2
00-0033673,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0037553,2024,0.86,2022-03-01,2025-03-01,2022,3
00-0032044,2016,0.48,2015-03-01,2017-03-01,2015,2
00-0034782,2025,7.5,2024-03-01,2026-03-01,2024,2
00-0030098,2021,2.4625,2021-03-01,2022-03-01,2021,1
00-0035406,2021,0.85,2021-03-01,2022-03-01,2021,1
00-0034171,2020,0.615,2019-03-01,2021-03-01,2019,2
00-0031052,2020,3.0,2020-03-01,2021-03-01,2020,1
00-0036280,2026,5.0,2025-03-01,2027-03-01,2025,2
00-0034286,2021,0.634143,2018-03-01,2022-03-01,2018,4
00-0030030,1,0.465,,0002-03-01,0,2
00-0039475,2024,0.947667,2024-03-01,2027-03-01,2024,3
00-0036407,2025,17.5,2024-03-01,2027-03-01,2024,3
00-0036587,2023,0.808338,2021-03-01,2024-03-01,2021,3
00-0035287,2021,0.682328,2019-03-01,2023-03-01,2019,4
00-0029301,2012,0.548128,2012-03-01,2016-03-01,2012,4
00-0018227,2012,6.142857,2006-03-01,2013-03-01,2006,7
00-0034446,2021,0.92,2021-03-01,2022-03-01,2021,1
00-0038644,2023,0.979704,2023-03-01,2027-03-01,2023,4
00-0031055,2015,0.6684,2014-03-01,2018-03-01,2014,4
00-0032038,2018,0.51,2017-03-01,2019-03-01,2017,2
00-0032753,2026,1.61625,2023-03-01,2027-03-01,2023,4
00-0037527,2024,0.915,2024-03-01,2025-03-01,2024,1
00-0031948,2016,0.620747,2015-03-01,2019-03-01,2015,4
00-0034088,2020,0.7625,2020-03-01,2022-03-01,2020,2
00-0029560,2014,3.225999,2012-03-01,2017-03-01,2012,5
00-0027666,2010,0.843188,2010-03-01,2014-03-01,2010,4
00-0022922,2006,2.543833,2004-03-01,2010-03-01,2004,6
00-0033819,2020,0.236118,2020-03-01,2021-03-01,2020,1
00-0026142,2018,4.25,2018-03-01,2020-03-01,2018,2
00-0031953,2019,0.895,2019-03-01,2020-03-01,2019,1
00-0023516,2018,4.75,2018-03-01,2019-03-01,2018,1
00-0037285,2025,0.966634,2022-03-01,2026-03-01,2022,4
00-0039359,2025,1.189734,2024-03-01,2028-03-01,2024,4
00-0023566,2007,0.411667,2005-03-01,2008-03-01,2005,3
00-0031136,2019,4.2015,2018-03-01,2022-03-01,2018,4
00-0030452,2014,0.465,2014-03-01,2016-03-01,2014,2
00-0035317,2019,0.648644,2019-03-01,2023-03-01,2019,4
00-0027044,2011,0.653255,2009-03-01,2013-03-01,2009,4
00-0038490,2023,0.903333,2023-03-01,2026-03-01,2023,3
00-0034284,2020,0.585,2020-03-01,2021-03-01,2020,1
00-0027155,2011,0.447113,2009-03-01,2013-03-01,2009,4
00-0022712,2011,8.009,2010-03-01,2015-03-01,2010,5
00-0039143,2023,2.183681,2023-03-01,2027-03-01,2023,4
00-0032297,2018,0.51,2017-03-01,2019-03-01,2017,2
00-0036983,2025,1.2,2025-03-01,2026-03-01,2025,1
00-0037091,2023,0.941195,2022-03-01,2026-03-01,2022,4
00-0033123,2022,13.0,2021-03-01,2023-03-01,2021,2
00-0035262,2024,6.333333,2024-03-01,2027-03-01,2024,3
00-0024447,2006,0.413756,2006-03-01,2010-03-01,2006,4
00-0032888,2021,1.1275,2021-03-01,2022-03-01,2021,1
00-0025519,2011,0.6,2011-03-01,2012-03-01,2011,1
00-0021994,2012,2.25,2012-03-01,2014-03-01,2012,2
00-0035662,2024,7.0,2024-03-01,2025-03-01,2024,1
00-0034143,2020,0.572333,2018-03-01,2021-03-01,2018,3
00-0037842,2023,0.948003,2022-03-01,2026-03-01,2022,4
00-0032751,2019,0.136,2019-03-01,2020-03-01,2019,1
00-0027874,2010,3.038875,2010-03-01,2015-03-01,2010,5
00-0028118,2011,0.536327,2011-03-01,2015-03-01,2011,4
00-0035383,2021,0.589167,2019-03-01,2022-03-01,2019,3
00-0034297,2019,0.54,2019-03-01,2021-03-01,2019,2
00-0026537,2010,0.395,2010-03-01,2011-03-01,2010,1
00-0024061,2007,0.3275,2007-03-01,2009-03-01,2007,2
00-0032268,2021,3.5,2021-03-01,2022-03-01,2021,1
00-0034330,2020,0.57,2018-03-01,2021-03-01,2018,3
00-0030874,2023,1.165,2023-03-01,2024-03-01,2023,1
00-0021154,2003,1.365,2002-03-01,2007-03-01,2002,5
00-0036380,2020,0.870719,2020-03-01,2024-03-01,2020,4
00-0028130,2017,2.9,2014-03-01,2019-03-01,2014,5
00-0039550,2025,0.944333,2024-03-01,2027-03-01,2024,3
00-0033432,2018,0.48,2018-03-01,2019-03-01,2018,1
00-0036267,2020,4.925729,2020-03-01,2024-03-01,2020,4
00-0029091,2019,1.45,2019-03-01,2020-03-01,2019,1
00-0029253,2016,6.6,2016-03-01,2021-03-01,2016,5
00-0031911,2023,1.096667,2021-03-01,2024-03-01,2021,3
00-0036109,2022,0.7425,2021-03-01,2023-03-01,2021,2
00-0037471,2024,0.855,2022-03-01,2025-03-01,2022,3
00-0028052,2015,3.0,2015-03-01,2017-03-01,2015,2
00-0034801,2019,0.57,2018-03-01,2021-03-01,2018,3
00-0037120,2023,0.856,2022-03-01,2025-03-01,2022,3
00-0024389,2013,4.375,2013-03-01,2017-03-01,2013,4
00-0037337,2025,1.0875,2025-03-01,2027-03-01,2025,2
00-0029272,2020,8.0,2018-03-01,2023-03-01,2018,5
00-0034125,2021,0.8375,2021-03-01,2023-03-01,2021,2
00-0037022,2023,0.75,2023-03-01,2024-03-01,2023,1
00-0035338,2019,0.585666,2019-03-01,2022-03-01,2019,3
00-0032467,2017,0.541667,2016-03-01,2019-03-01,2016,3
00-0035924,2022,0.764333,2020-03-01,2023-03-01,2020,3
00-0031803,2017,0.495,2016-03-01,2018-03-01,2016,2
00-0031043,2017,1.028301,2014-03-01,2018-03-01,2014,4
00-0023176,0,0.97,,0001-03-01,0,1
00-0030578,2022,5.25,2022-03-01,2024-03-01,2022,2
00-0033566,2023,3.5,2022-03-01,2024-03-01,2022,2
00-0038823,2024,0.903333,2023-03-01,2026-03-01,2023,3
00-0036471,2021,0.808333,2021-03-01,2024-03-01,2021,3
00-0033573,2018,0.664312,2017-03-01,2021-03-01,2017,4
00-0024750,2010,1.684,2010-03-01,2011-03-01,2010,1
00-0032060,2019,0.895,2019-03-01,2020-03-01,2019,1
00-0034348,2028,23.0,2025-03-01,2029-03-01,2025,4
00-0035544,2022,0.825,2022-03-01,2023-03-01,2022,1
00-0028872,2022,2.54,2022-03-01,2025-03-01,2022,3
00-0031346,2015,0.673172,2014-03-01,2018-03-01,2014,4
00-0037481,2023,0.858333,2022-03-01,2025-03-01,2022,3
00-0037660,2022,0.855833,2022-03-01,2025-03-01,2022,3
00-0032009,2015,0.525,2015-03-01,2018-03-01,2015,3
00-0019646,2000,1.211,2000-03-01,2005-03-01,2000,5
00-0032203,2022,11.5,2020-03-01,2025-03-01,2020,5
00-0026993,2016,0.7525,2015-03-01,2017-03-01,2015,2
00-0030534,2015,0.63,2015-03-01,2017-03-01,2015,2
00-0031330,2021,3.6,2021-03-01,2022-03-01,2021,1
00-0000741,1998,0.351,1997-03-01,2000-03-01,1997,3
00-0031568,2015,0.708424,2015-03-01,2019-03-01,2015,4
00-0033465,2019,0.6652,2017-03-01,2021-03-01,2017,4
00-0027681,2010,0.66335,2010-03-01,2014-03-01,2010,4
00-0029679,2019,14.05,2019-03-01,2023-03-01,2019,4
00-0036287,2023,2.813551,2020-03-01,2024-03-01,2020,4
00-0034264,2023,1.0575,2022-03-01,2024-03-01,2022,2
00-0030087,2016,0.586813,2013-03-01,2017-03-01,2013,4
00-0035313,2022,0.8825,2022-03-01,2024-03-01,2022,2
00-0029261,2014,0.827478,2012-03-01,2016-03-01,2012,4
00-0031022,2017,8.2529,2017-03-01,2022-03-01,2017,5
00-0029869,2021,0.99,2021-03-01,2022-03-01,2021,1
00-0039356,2027,1.261059,2024-03-01,2028-03-01,2024,4
00-0030335,0,0.465,,0002-03-01,0,2
00-0037833,2024,0.225,2024-03-01,2025-03-01,2024,1
00-0032765,2022,19.25,2019-03-01,2024-03-01,2019,5
00-0029597,2024,6.0,2022-03-01,2026-03-01,2022,4
00-0029250,2014,2.06585,2012-03-01,2016-03-01,2012,4
00-0036263,2020,0.996498,2020-03-01,2024-03-01,2020,4
00-0039570,2025,0.948333,2024-03-01,2027-03-01,2024,3
00-0034313,2020,0.61,2020-03-01,2021-03-01,2020,1
00-0027053,2016,2.4125,2015-03-01,2017-03-01,2015,2
00-0039284,2024,0.95,2024-03-01,2027-03-01,2024,3
00-0036506,2023,0.816667,2021-03-01,2024-03-01,2021,3
00-0033040,2021,18.0,2019-03-01,2022-03-01,2019,3
00-0024204,2012,4.35,2012-03-01,2014-03-01,2012,2
00-0037440,2026,0.9225,2025-03-01,2027-03-01,2025,2
00-0036816,2023,0.81,2021-03-01,2024-03-01,2021,3
00-0030475,2015,0.553403,2013-03-01,2017-03-01,2013,4
00-0033768,2017,0.557667,2017-03-01,2020-03-01,2017,3
00-0029822,2022,4.3,2020-03-01,2024-03-01,2020,4
00-0029268,2013,0.646106,2012-03-01,2016-03-01,2012,4
00-0025393,2016,6.0,2013-03-01,2017-03-01,2013,4
00-0035862,2024,1.125,2024-03-01,2025-03-01,2024,1
00-0030561,2025,20.0,2023-03-01,2027-03-01,2023,4
00-0024405,2007,0.382733,2006-03-01,2009-03-01,2006,3
00-0040737,2026,2.428367,2025-03-01,2029-03-01,2025,4
00-0025565,2023,2.5,2022-03-01,2024-03-01,2022,2
00-0038648,2026,0.979446,2023-03-01,2027-03-01,2023,4
00-0027690,2014,7.25,2014-03-01,2019-03-01,2014,5
00-0032877,2022,0.7425,2021-03-01,2023-03-01,2021,2
00-0033598,2017,0.556167,2017-03-01,2020-03-01,2017,3
00-0022740,2009,12.210012,2008-03-01,2014-03-01,2008,6
00-0027791,2014,1.625,2014-03-01,2016-03-01,2014,2
00-0030114,2017,3.25,2017-03-01,2021-03-01,2017,4
00-0024228,2015,9.7,2011-03-01,2016-03-01,2011,5
00-0030097,2018,0.17,2018-03-01,2019-03-01,2018,1
00-0034646,2019,0.615,2019-03-01,2021-03-01,2019,2
00-0029955,2020,1.05,2020-03-01,2021-03-01,2020,1
00-0025415,2019,14.0,2019-03-01,2021-03-01,2019,2
00-0037241,2023,3.535829,2022-03-01,2026-03-01,2022,4
00-0033511,2021,0.9175,2021-03-01,2023-03-01,2021,2
00-0029211,2014,0.600146,2012-03-01,2016-03-01,2012,4
00-0035623,2024,1.125,2024-03-01,2025-03-01,2024,1
00-0032560,2019,0.645,2019-03-01,2020-03-01,2019,1
00-0029566,2012,0.964575,2012-03-01,2016-03-01,2012,4
00-0037322,2024,0.939265,2022-03-01,2026-03-01,2022,4
00-0029144,2012,0.550075,2012-03-01,2016-03-01,2012,4
00-0033123,2016,0.870147,2016-03-01,2020-03-01,2016,4
00-0040019,2028,1.088279,2025-03-01,2029-03-01,2025,4
00-0024249,2012,7.7,2012-03-01,2017-03-01,2012,5
00-0035673,2020,0.51,2020-03-01,2021-03-01,2020,1
00-0033687,2019,0.495,2019-03-01,2020-03-01,2019,1
00-0027653,2011,1.272,2010-03-01,2014-03-01,2010,4
00-0026253,2008,0.542375,2008-03-01,2012-03-01,2008,4
00-0037234,2024,0.856667,2022-03-01,2025-03-01,2022,3
00-0032128,2024,1.55,2024-03-01,2025-03-01,2024,1
00-0035357,2020,0.695,2020-03-01,2022-03-01,2020,2
00-0040708,2027,3.725894,2025-03-01,2029-03-01,2025,4
00-0033471,2020,0.75,2020-03-01,2021-03-01,2020,1
00-0036843,2021,0.950072,2021-03-01,2025-03-01,2021,4
00-0033044,2016,0.54,2016-03-01,2019-03-01,2016,3
00-0023742,2019,2.5,2016-03-01,2020-03-01,2016,4
00-0040221,2026,1.09357,2025-03-01,2029-03-01,2025,4
00-0029253,2018,6.6,2016-03-01,2021-03-01,2016,5
00-0039072,2026,1.165897,2023-03-01,2027-03-01,2023,4
00-0031947,2015,0.624306,2015-03-01,2019-03-01,2015,4
00-0036155,2022,0.7425,2021-03-01,2023-03-01,2021,2
00-0031414,2017,0.615,2017-03-01,2018-03-01,2017,1
00-0032676,2019,0.72,2019-03-01,2020-03-01,2019,1
00-0032729,2018,0.825,2018-03-01,2021-03-01,2018,3
00-0035237,2026,20.0,2023-03-01,2027-03-01,2023,4
00-0036432,2020,0.845795,2020-03-01,2024-03-01,2020,4
00-0029561,2018,12.0,2016-03-01,2021-03-01,2016,5
00-0033557,2025,0.315,2025-03-01,2026-03-01,2025,1
00-0033567,2017,0.667315,2017-03-01,2021-03-01,2017,4
00-0029417,2014,0.622875,2012-03-01,2016-03-01,2012,4
00-0036942,2023,1.27155,2021-03-01,2025-03-01,2021,4
00-0031583,2027,14.25,2025-03-01,2028-03-01,2025,3
00-0036534,2023,0.808333,2021-03-01,2024-03-01,2021,3
00-0030094,2015,0.63,2015-03-01,2017-03-01,2015,2
00-0023662,2015,5.25,2014-03-01,2016-03-01,2014,2
00-0030562,2021,13.75,2017-03-01,2022-03-01,2017,5
00-0038740,2026,0.9225,2025-03-01,2027-03-01,2025,2
00-0029315,2014,0.495,2014-03-01,2015-03-01,2014,1
00-0037164,2024,0.915,2024-03-01,2025-03-01,2024,1
00-0036361,2023,1.580227,2020-03-01,2024-03-01,2020,4
00-0025495,2016,3.25,2016-03-01,2018-03-01,2016,2
00-0030288,2014,0.56555,2013-03-01,2017-03-01,2013,4
00-0028605,2012,0.0,2011-03-01,2014-03-01,2011,3
00-0036208,2021,0.763667,2020-03-01,2023-03-01,2020,3
00-0036201,2022,0.763333,2020-03-01,2023-03-01,2020,3
00-0035472,2019,0.585,2019-03-01,2022-03-01,2019,3
00-0033597,2018,0.616071,2017-03-01,2021-03-01,2017,4
00-0035603,2020,0.1428,2020-03-01,2021-03-01,2020,1
00-0034366,2021,0.1656,2021-03-01,2022-03-01,2021,1
00-0036766,2022,0.81,2021-03-01,2024-03-01,2021,3
00-0032218,2018,1.400901,2015-03-01,2019-03-01,2015,4
00-0025689,2011,2.125,2009-03-01,2012-03-01,2009,3
00-0034401,2021,0.85,2021-03-01,2022-03-01,2021,1
00-0026177,2016,6.0,2015-03-01,2018-03-01,2015,3
00-0034393,2020,0.675,2020-03-01,2021-03-01,2020,1
00-0030140,2020,3.3125,2020-03-01,2024-03-01,2020,4
00-0040670,2026,1.583878,2025-03-01,2029-03-01,2025,4
00-0036281,2021,5.129047,2020-03-01,2024-03-01,2020,4
00-0033881,2024,13.75,2023-03-01,2026-03-01,2023,3
00-0027744,2010,0.495438,2010-03-01,2014-03-01,2010,4
00-0035020,2021,0.555,2020-03-01,2022-03-01,2020,2
00-0032197,2022,13.9,2022-03-01,2027-03-01,2022,5
00-0032929,2019,0.645,2019-03-01,2020-03-01,2019,1
00-0033592,2019,0.617304,2017-03-01,2021-03-01,2017,4
00-0039259,2025,0.84,2025-03-01,2026-03-01,2025,1
00-0035752,2020,0.6,2020-03-01,2023-03-01,2020,3
00-0032567,2017,0.585,2017-03-01,2019-03-01,2017,2
00-0039010,2024,1.148613,2023-03-01,2027-03-01,2023,4
00-0036890,2022,0.705,2022-03-01,2023-03-01,2022,1
00-0026935,2015,2.75,2015-03-01,2017-03-01,2015,2
00-0032569,2020,4.05,2019-03-01,2024-03-01,2019,5
00-0028201,2012,0.0,2011-03-01,2014-03-01,2011,3
00-0030821,2019,3.5,2019-03-01,2021-03-01,2019,2
00-0031153,2015,0.435,2015-03-01,2016-03-01,2015,1
00-0031818,2016,0.527167,2015-03-01,2018-03-01,2015,3
00-0023173,2019,1.12,2019-03-01,2020-03-01,2019,1
00-0032609,2020,0.54,2019-03-01,2021-03-01,2019,2
00-0031552,2018,0.6375,2018-03-01,2019-03-01,2018,1
00-0034856,2023,20.1,2022-03-01,2027-03-01,2022,5
00-0028905,2015,0.66,2015-03-01,2016-03-01,2015,1
00-0032378,2021,21.0,2020-03-01,2024-03-01,2020,4
00-0032371,2018,0.541,2016-03-01,2019-03-01,2016,3
00-0031167,2017,0.69,2017-03-01,2018-03-01,2017,1
00-0028102,2013,0.54614,2011-03-01,2015-03-01,2011,4
00-0034710,2020,0.57,2018-03-01,2021-03-01,2018,3
00-0033791,2021,2.0625,2021-03-01,2023-03-01,2021,2
00-0028230,2012,0.468333,2011-03-01,2014-03-01,2011,3
00-0028109,2013,0.45,2013-03-01,2015-03-01,2013,2
00-0036938,2025,1.17,2025-03-01,2026-03-01,2025,1
00-0029576,2018,3.25,2015-03-01,2019-03-01,2015,4
00-0028043,2016,2.05,2015-03-01,2017-03-01,2015,2
00-0033726,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0036565,2021,0.930038,2021-03-01,2025-03-01,2021,4
00-0032599,2020,0.69,2019-03-01,2021-03-01,2019,2
00-0037507,2023,0.75,2023-03-01,2024-03-01,2023,1
00-0026210,2009,0.631459,2008-03-01,2012-03-01,2008,4
00-0031428,2016,0.877718,2014-03-01,2018-03-01,2014,4
00-0032634,2018,0.525,2018-03-01,2020-03-01,2018,2
00-0037334,2022,0.855,2022-03-01,2025-03-01,2022,3
00-0034295,2023,0.9975,2023-03-01,2024-03-01,2023,1
00-0029913,0,0.48,,0002-03-01,0,2
00-0026370,2011,0.438043,2008-03-01,2012-03-01,2008,4
00-0032138,2021,0.92,2021-03-01,2022-03-01,2021,1
00-0029107,2018,0.795,2018-03-01,2019-03-01,2018,1
00-0035291,2021,0.9075,2021-03-01,2023-03-01,2021,2
00-0032856,2017,0.495,2016-03-01,2018-03-01,2016,2
00-0036513,2022,0.7875,2022-03-01,2024-03-01,2022,2
